Code,Type,Number,Brand,Model,Cc,Year,Comment,Picture
"1825","ABTM","7","FORD","TRANSIT 2.4 TDCI","0","2008",,"1825-ABTM7.jpg"
"1825","VCOC","1","IVECO","TURBO DAILY 35-8","0","1988",,"1825-VCOC1.jpg"
"1825","VCOT","1","LAND ROVER","90 2.5 TD5 DEFENDER","0","1999",,"1825-VCOT1.jpg"
"1825","VECI","1","MERCEDES","710","5000","1966",,"1825-VECI1.jpg"
"1825","VFCI","4","MERCEDES","UNIMOG U2150 L","3000","1994",,"1825-VFCI4.jpg"
"1825","VFCI","5","MERCEDES","917 AK","2200","1995",,"1825-VFCI5.jpg"
"1825","VLCI","2","TOYOTA","LAND CRUISER J45","600","1984",,"1825-VLCI2.jpg"
"1825","ABTD","2","PEUGEOT","505 GRD F40","0","1981",,"1825-ABTD2.jpg"
"1825","ABTD","4","CITROEN","JUMPY 1.9 HDI","0","2004",,"1825-ABTD4.jpg"
"1825","ABTD","5","CITROEN","JUMPY 1.9 HDI","0","2005",,"1825-ABTD5.jpg"
"1825","ABTD","6","MERCEDES","311 CDI SPRINTER","0","2007",,"1825-ABTD6.jpg"
"1825","ABTD","8","FIAT","DUCATO 120 HDI","0","2010",,"1825-ABTD8.jpg"
"1825","VLCI","3","TOYOTA","HILUX 2.4D","700","1989",,"1825-VLCI3.jpg"
"1823","VTTU","1","M.A.N.","TGA 18.410","8000","2003","-","1823-VTTU1.jpg"
"1824","VFCI","1","TOYOTA","DYNA 250 31BVEO 5.3","1500","1996","-","falta.jpg"
"1824","VTTU","1","VOLVO","FL6-16 VTGC 80","8000","1996","-","falta.jpg"
"1824","VSAT","1","AVIA","1250","0","1984","-","falta.jpg"
"1824","VLCI","1","MITSUBISHI","L200 PICK-UP 4WD","0","1993","-","falta.jpg"
"1825","VSAT","1","NISSAN","CABSTAR 110","500","2000",,"1825-VSAT1.jpg"
"1825","VLCI","6","LAND ROVER","130 2.5 TD5 DEFENDER","600","2005",,"1825-VLCI6.jpg"
"1826","VFCI","1","MERCEDES-BENZ","917AF/31","2000","1996","-","falta.jpg"
"1826","VUCI","6","IVECO","FF100E21DR CITY EURO","2500","2000","-","1826-VUCI6.jpg"
"1826","VTTU","1","M.A.N.","18232","4000","1993","-","1826-VTTU1.jpg"
"1826","VOPE","1","HYUNDAI","H1 SVX","0","1999","-","1826-VOPE1.jpg"
"1826","VECI","1","MERCEDES-BENZ","1213","6000","1983","-","1826-VECI1.jpg"
"1826","ABSC","1","PEUGEOT","505 GRD H55","0","1992","-","falta.jpg"
"1826","VCOT","1","TOYOTA","HI-LUX 2.4D POLN65","0","1989","-","1826-VCOT1.jpg"
"1826","VLCI","1","TOYOTA","HI-LUX 2.4D POLN65","0","2000","-","falta.jpg"
"1826","VTPT","1","TOYOTA","LAND CRUISER BJ 45","0","1984","-","1826-VTPT1.jpg"
"1826","ABSC","3","MERCEDES-BENZ","312D/35 SPRINTER","0","2000","-","falta.jpg"
"1826","ABTD","3","NISSAN","URVAN DIESEL","0","2000","-","falta.jpg"
"1826","VFCI","3","TOYOTA","DYNA 250","1500","1987","-","1826-VFCI3.jpg"
"1826","VLCI","4","TOYOTA","HI-LUX 33 LNA 4 2.4D","600","1992","-","1826-VLCI4.jpg"
"1814","VFCI","4","MAN","8.150 FAE-1","3700","1991",,"1814-VFCI4.jpg"
"1814","VCOT","2","NISSAN","NAVARA KING CAB","0","2007",,"1814-VCOT2.jpg"
"1814","VE","1","RENAULT","MIDLINER M200","0","1991",,"1814-VE1.jpg"
"1814","VFCI","2","RENAULT","110-150 4X4","3000","1988",,"1814-VFCI2.jpg"
"1828","VFCI","1","MERCEDES-BENZ","UNIMOG U1350L","0","1995","-","falta.jpg"
"1828","VLCI","1","LAND ROVER","130 2.5 TD5 DEFENDER","0","2002","-","falta.jpg"
"1828","VCOT","1","NISSAN","PATROL JP260SFQ","0","1997","-","1828-VCOT1.jpg"
"1828","ABTD","1","VOLKSWAGEN","TRANSPORTER COMBI","0","1992","-","1828-ABTD1.jpg"
"1828","VTPT","1","RENAULT","TRAFIC TBX405","0","1995","-","falta.jpg"
"1828","VTGC","1","VOLVO","FL6-15","0","1999","-","falta.jpg"
"1828","ABTD","4","NISSAN","VANETTE DIESEL","0","1998","-","1828-ABTD4.jpg"
"1829","VLCI","2","NISSAN","PICK-UP","500","1993","-","falta.jpg"
"1829","VLCI","1","TOYOTA","LAND CRUISER BJ45","0","1983","-","falta.jpg"
"1829","VUCI","5","IVECO","FF100E21DR CITY EURO","2500","2000","-","falta.jpg"
"1829","VFCI","3","URO","F2 23.14","3000","1999","-","falta.jpg"
"1829","VTTU","2","TOYOTA","HINO","7000","1987","-","falta.jpg"
"1829","VTTU","1","VOLVO","N88","11000","1972","-","falta.jpg"
"1829","VCOT","1","NISSAN","PATROL JP260SFQ","0","2000","-","falta.jpg"
"1829","ABSC","1","RENAULT","TRAFIC TBX605","0","1996","-","falta.jpg"
"1829","VOPE","1","-","-","0","2000","-","falta.jpg"
"1829","VTPT","1","-","-","0","2000","-","falta.jpg"
"1829","ABTD","1","-","-","0","2000","-","falta.jpg"
"1829","VTPT","2","PEUGEOT","504 GRD","0","2000","-","falta.jpg"
"1829","ABTD","2","PEUGEOT","504 GRD F40","0","1982","-","falta.jpg"
"1829","ABTD","3","-","-","0","2000","-","falta.jpg"
"1829","ABTD","4","-","-","0","2000","-","falta.jpg"
"1829","ABSC","5","FORD","TRANSIT L DI","0","2000","-","falta.jpg"
"1829","ABTD","5","-","-","0","2000","-","falta.jpg"
"1829","ABTM","6","-","-","0","2000","-","falta.jpg"
"1814","ABTM","1","CITROEN","JUMPER 2.2 HDI","0","2005",,"1814-ABTM1.jpg"
"1814","VCOT","1","LAND ROVER","11O DEFENDER 2.5 TD5","0","2008",,"1814-VCOT1.jpg"
"1814","ABSC","1","MERCEDES","208D/30 SPRINTER","0","1998",,"1814-ABSC1.jpg"
"1814","ABSC","2","VW","LT 35 TDI","0","2001",,"1814-ABSC2.jpg"
"1814","ABSC","3","CITROEN","JUMPER 2.2 HDI","0","2004",,"1814-ABSC3.jpg"
"1814","ABTD","4","FORD","TRANSITL100 VAN","0","1995",,"1814-ABTD4.jpg"
"1814","ABTD","5","CITROEN","JUMPY 1.9 TD","0","1996",,"1814-ABTD5.jpg"
"1814","ABTD","6","CITROEN","JUMPY 1.9 TD","0","1998",,"1814-ABTD6.jpg"
"1814","ABTD","8","MERCEDES","11OD/30 VITO","0","1997",,"1814-ABTD8.jpg"
"1814","ABTD","9","CITROEN","JUMPY 1.9 TD","0","2007",,"1814-ABTD9.jpg"
"1814","ABTD","10","PEUGEOT","BOXER 2.2HDI","0","2009",,"1814-ABTD10.jpg"
"1814","ABTD","12","PEUGEOT","BOXER 2.2HDI","0","2010",,"1814-ABTD12.jpg"
"1831","ABSC","6","IVECO","35S13 V/P TURBODAILY","0","2001","-","falta.jpg"
"1831","VSAT","2","MERCEDES-BENZ","416D/35 CDI SPRINTER","400","2002","-","falta.jpg"
"1831","PSU","1","IVECO","FF100E21DR CITY EURO","2500","2000","-","falta.jpg"
"1831","VTGC","3","SCANIA","94 NZ310 CP 14","8200","1998","-","falta.jpg"
"1831","ABSC","1","CITROEN","C25D 1400 280 B50 S-","0","1990","-","falta.jpg"
"1831","VSAT","1","FORD","TRANSIT L100 VAN","0","1987","-","falta.jpg"
"1831","VFCI","1","LAND ROVER","109 LONG SERIE III","0","1972","-","falta.jpg"
"1831","VCOT","1","TOYOTA","HI-LUX 2.4D POLN65","0","1988","-","falta.jpg"
"1831","ATT","1","MERCEDES-BENZ","710","0","2000","-","falta.jpg"
"1831","ABTD","1","RENAULT","TRAFIC","0","1983","-","falta.jpg"
"1831","ABSC","2","FORD","TRANSIT L100 VAN","0","1994","-","falta.jpg"
"1831","ATT","2","MAGIRUS DEUTZ","-","0","1979","-","falta.jpg"
"1831","ABTD","2","MERCEDES-BENZ","240D-T123","0","1981","-","falta.jpg"
"1831","VFCI","2","RENAULT","110-150 4X4","0","1983","-","falta.jpg"
"1831","VTL","2","RENAULT","TRAFIC","0","1983","-","falta.jpg"
"1831","VTL","3","PEUGEOT","-","0","2000","-","falta.jpg"
"1831","ABSC","3","IVECO","35E8 VAT1,88RS DAILY","0","1997","-","falta.jpg"
"1831","VECI","3","MERCEDES-BENZ","UNIMOG S404","0","2000","-","falta.jpg"
"1831","VFCI","5","MERCEDES-BENZ","UNIMOG U2150 L","0","1994","-","falta.jpg"
"1831","ABTD","6","PEUGEOT","EXPERT TURBO D","0","2000","-","falta.jpg"
"1831","VFCI","6","TOYOTA","DYNA 250 31BVEO 5.3","0","1995","-","falta.jpg"
"1832","VFCI","8","MERCEDES-BENZ","UNIMOG U1350L","1850","1995","-","1832-VFCI8.jpg"
"1832","VFCI","5","RENAULT","SM08","3000","1982","-","1832-VFCI5.jpg"
"1832","VTTU","1","RENAULT","G290 TURBO","16000","1987","-","1832-VTTU1.jpg"
"1832","ABTD","1","MERCEDES-BENZ","213D/30 CDI SPRINTER","0","2001","-","1832-ABTD1.jpg"
"1832","VSAT","1","MITSUBISHI","L300","0","1992","-","1832-VSAT1.jpg"
"1832","VCOT","1","MITSUBISHI","PAJERO","0","1998","-","falta.jpg"
"1832","VRCI","1","MORRIS","LEYLAND","0","1963","-","1832-VRCI1.jpg"
"1832","ABSC","1","RENAULT","TRAFIC T1300D","0","1988","-","falta.jpg"
"1832","ABSC","2","IVECO","35E8 VAT1,88RS DAILY","0","1997","-","falta.jpg"
"1832","VRCI","2","MERCEDES-BENZ","710","0","1965","-","falta.jpg"
"1832","ABTD","2","MERCEDES-BENZ","213D/30 CDI SPRINTER","0","2002","-","falta.jpg"
"1832","VLCI","3","LAND ROVER","109 LONG SERIE III","0","1977","-","falta.jpg"
"1832","ABTD","3","MERCEDES-BENZ","300D-T123","0","1983","-","falta.jpg"
"1832","VLCI","4","MERCEDES-BENZ","UNIMOG S404","0","2000","-","falta.jpg"
"1832","ABTD","4","MITSUBISHI","L300","0","1992","-","1832-ABTD4.jpg"
"1832","ABTD","5","MERCEDES-BENZ","213D/30 CDI SPRINTER","0","2001","-","1832-ABTD5.jpg"
"1832","VLCI","6","LAND ROVER","109 LONG V8","0","1983","-","1832-VLCI6.jpg"
"1832","VLCI","7","TOYOTA","HI-LUX 2.4D 33LNA4","0","1993","-","1832-VLCI7.jpg"
"1832","VFCI","9","TOYOTA","DYNA 250 31BVEO 5.3","1500","1997","-","falta.jpg"
"1833","VCOT","1","LAND ROVER","90 2.5 TD5 DEFENDER","0","1999",,"1833-VCOT1.jpg"
"1833","ABTD","1","VW","TRANSPORTER TDI","0","2006",,"1833-ABTD1.jpg"
"1833","ABSC","2","IVECO","35E8 VAT1,88RS DAILY","0","1997",,"1833-ABSC2.jpg"
"1833","VTGC","3","VOLVO","FL10","15000","1990","-","1833-VTGC3.jpg"
"1833","VLCI","7","NISSAN","PICK UP 4X4","500","1989","-","1833-VLCI7.jpg"
"1833","VLCI","9","LAND ROVER","130 2.5 TD5 DEFENDER","700","2004","-","1833-VLCI9.jpg"
"1833","ABSC","4","VOLKSWAGEN","CRAFTER TDI","0","2008","-","1833-ABSC4.jpg"
"2101","VCOT","1","UMM","ALTER II LONGO 4X4 D","0","1990","-","falta.jpg"
"2101","VCOT","2","UMM","ALTER II LONGO 4X4 D","0","1990","-","falta.jpg"
"2101","VCOT","3","DODGE","RAM 3500","1000","1980","-","falta.jpg"
"2101","VCOT","4","UMM","ALTER II 4X4 D","0","1988","-","falta.jpg"
"2101","VFCI","3","M.A.N.","LE 220C","3000","2002","-","falta.jpg"
"2101","CTE","1","BEDFORD","TK860","0","2000","-","falta.jpg"
"2101","RE 0","1","CASE","580 SUPER LE","0","2000","-","falta.jpg"
"2101","AA 0","1","NISSAN","VANETTE DIESEL","0","1988","-","falta.jpg"
"2101","ABSC","1","MERCEDES-BENZ","315 CDI","0","2008","-","falta.jpg"
"2101","PM 0","1","FORD","F8000","0","1979","-","falta.jpg"
"2101","VTPT","1","HYUNDAI","H100","0","1997","-","falta.jpg"
"2101","AS 0","1","INTERNATIONAL","LOADSTAR 1600","0","1974","-","falta.jpg"
"2101","PSE","1","MERCEDES-BENZ","3243 VCOTTROS","0","2003","-","falta.jpg"
"2101","UCR","1","LAND ROVER","130 2.5 TD5 DEFENDER","0","2000","-","falta.jpg"
"2101","JEEP","1","LAND ROVER","REGULAR 88 SERIE III","0","1980","-","falta.jpg"
"2101","VSAT","1","MERCEDES-BENZ","814D","0","1994","-","falta.jpg"
"2101","ARP","1","M.A.N.","17232","0","1990","-","falta.jpg"
"2101","AE 0","1","MAGIRUS DEUTZ","170D12","0","2000","-","falta.jpg"
"2101","PSG","1","MAGIRUS DEUTZ","230D26","0","1971","-","falta.jpg"
"2101","AP 0","1","MERCEDES-BENZ","809","0","1978","-","falta.jpg"
"2101","VTGC","1","MERCEDES-BENZ","1613","0","1979","-","falta.jpg"
"2101","TPP","1","MERCEDES-BENZ","0608 MINI ATOMIC","0","1980","-","falta.jpg"
"2101","VFCI","1","MERCEDES-BENZ","230D26","1500","1981","-","falta.jpg"
"2101","PCTM","1","MERCEDES-BENZ","300GD","0","1989","-","falta.jpg"
"2101","VLCI","1","MERCEDES-BENZ","615D","1500","2004","-","falta.jpg"
"2101","ASD","1","MERCEDES-BENZ","814D","0","1994","-","falta.jpg"
"2101","ASM","1","NISSAN","CABSTAR ATLAS 3500","0","1987","-","falta.jpg"
"2101","ABTD","1","NISSAN","VANETTE DIESEL","0","1989","-","falta.jpg"
"2101","ASL","1","OPEL","CORSA 1.5D COMBO","0","2000","-","falta.jpg"
"2101","AMA","1","RENAULT","TRAFIC TBX405","0","1989","-","falta.jpg"
"2101","UCA","1","SCANIA","113H 380","0","1996","-","falta.jpg"
"2101","VTPT","2","HYUNDAI","H100","0","1997","-","falta.jpg"
"2101","CTE","2","BEDFORD","TK860","0","1971","-","falta.jpg"
"2101","ABSC","2","CITROEN","JUMPER 2.5D 31MH","0","1999","-","falta.jpg"
"2101","PSG","2","FIAT","300","0","1982","-","falta.jpg"
"2101","JEEP","2","LAND ROVER","88","0","1978","-","falta.jpg"
"2101","TPP","2","M.A.N.","-","0","1992","-","falta.jpg"
"2101","VTGC","2","MERCEDES-BENZ","1613","0","1979","-","falta.jpg"
"2101","VLCI","2","MERCEDES-BENZ","410D","0","1993","-","falta.jpg"
"2101","ASD","2","MERCEDES-BENZ","814D","0","1994","-","falta.jpg"
"2101","VFCI","2","MERCEDES-BENZ","UNIMOG U5000D","3500","2005","-","falta.jpg"
"2101","ASL","2","OPEL","CORSA 1.5D COMBO","0","2000","-","falta.jpg"
"2101","PM 0","2","RENAULT","G290 TURBO","0","1993","-","falta.jpg"
"2101","PSR","2","TOYOTA","DYNA 280 TURBO 31BUE","0","1999","-","falta.jpg"
"2101","CTE","3","BEDFORD","TK860","0","2000","-","falta.jpg"
"2101","AA 0","3","CITROEN","C15D","0","1996","-","falta.jpg"
"2101","JEEP","3","LAND ROVER","REGULAR 88 SERIE III","0","1980","-","falta.jpg"
"2101","AE 0","3","MERCEDES-BENZ","1422","0","1990","-","falta.jpg"
"2101","VTGC","3","MERCEDES-BENZ","1613","0","1979","-","falta.jpg"
"2101","ASL","3","OPEL","COMBO 1.7D","0","2000","-","falta.jpg"
"2101","ABTD","3","RENAULT","ESPVCOTE","0","1990","-","falta.jpg"
"2101","ASL","4","OPEL","COMBO 1.7D","0","2000","-","falta.jpg"
"2101","AA 0","4","CITROEN","C15D","0","1996","-","falta.jpg"
"2101","VTPT","4","FORD","TRANSIT L100 VAN","0","1993","-","falta.jpg"
"2101","CT 0","4","ISUZU","NKR","0","1997","-","falta.jpg"
"2101","JEEP","4","LAND ROVER","REGULAR 88 SERIE III","0","1980","-","falta.jpg"
"2101","AE 0","4","MAGIRUS DEUTZ","170D12","0","1981","-","falta.jpg"
"2101","VFCI","4","MERCEDES-BENZ","1528 ATEGO","0","1999","-","falta.jpg"
"2101","VLCI","4","RENAULT","MASTER B90 TURBO","0","1993","-","falta.jpg"
"2101","ABTD","4","RENAULT","TRAFIC TBX405","0","1989","-","falta.jpg"
"2101","CTE","5","BEDFORD","TK860","0","2000","-","falta.jpg"
"2101","ABSC","5","CITROEN","C25D 1400 280 B50 S-","0","1992","-","falta.jpg"
"2101","VCOT","5","LAND ROVER","DISCOVERY 2.5 TDI","0","1998","-","falta.jpg"
"2101","AE 0","5","MERCEDES-BENZ","914","0","1994","-","falta.jpg"
"2101","VFCI","5","MERCEDES-BENZ","1528 ATEGO","0","1999","-","falta.jpg"
"2101","VTPT","5","NISSAN","VANETTE DIESEL","0","1988","-","falta.jpg"
"2101","ASL","5","OPEL","COMBO 1.7D","0","2000","-","falta.jpg"
"2101","CTE","6","BEDFORD","TK860","0","1966","-","falta.jpg"
"2101","VTPT","6","HYUNDAI","H1 SVX","0","1999","-","falta.jpg"
"2101","VCOT","6","NISSAN","PATROL KY 260","0","1996","-","falta.jpg"
"2101","AE 0","6","MERCEDES-BENZ","917","0","1997","-","falta.jpg"
"2101","VFCI","6","MERCEDES-BENZ","1117","0","1992","-","falta.jpg"
"2101","JEEP","6","UMM","ALTER 4X4 D","0","1987","-","falta.jpg"
"2101","ASL","7","CITROEN","C15D","0","1994","-","falta.jpg"
"2101","VFCI","7","MERCEDES-BENZ","1117","0","1992","-","falta.jpg"
"2101","VTGC","7","MERCEDES-BENZ","2222","0","1990","-","falta.jpg"
"2101","VTPT","7","TOYOTA","HIVCOTE LX412L","0","2000","-","falta.jpg"
"2101","JEEP","7","UMM","ALTER 4X4D","0","1985","-","falta.jpg"
"2101","ASL","8","CITROEN","C15D","0","1993","-","falta.jpg"
"2101","JEEP","8","LAND ROVER","88","0","1978","-","falta.jpg"
"2101","AE 0","8","MAGIRUS DEUTZ","230D26","0","1970","-","falta.jpg"
"2101","VFCI","8","MERCEDES-BENZ","1117","0","1992","-","falta.jpg"
"2101","ABSC","8","NISSAN","VANETTE DIESEL","0","1988","-","falta.jpg"
"2101","VTPT","8","NISSAN","VANETTE DIESEL","0","1988","-","falta.jpg"
"2101","AA 0","8","RENAULT","TRAFIC TBX405","0","1989","-","falta.jpg"
"2101","AA 0","9","CITROEN","BERLINGO","0","1998","-","falta.jpg"
"2101","AE 0","9","MAGIRUS DEUTZ","230D26","0","1963","-","falta.jpg"
"2101","VFCI","9","MERCEDES-BENZ","1117","0","1992","-","falta.jpg"
"2101","VTGC","9","MERCEDES-BENZ","2222","0","1990","-","falta.jpg"
"2101","ABTD","9","RENAULT","TRAFIC T1100D","0","1983","-","falta.jpg"
"2101","JEEP","10","LAND ROVER","REGULAR 88 SERIE III","0","1980","-","falta.jpg"
"2101","AE 1","10","MAGIRUS DEUTZ","230D26","0","2000","-","falta.jpg"
"2101","VFCI","10","MERCEDES-BENZ","1017","0","1982","-","falta.jpg"
"2101","VTGC","10","MERCEDES-BENZ","1922","0","1990","-","falta.jpg"
"2101","VTPT","10","NISSAN","VANETTE DIESEL","0","1993","-","falta.jpg"
"2101","ABSC","10","RENAULT","TRAFIC TBX405","0","1989","-","falta.jpg"
"2101","CTE","11","BEDFORD","TK570","0","1969","-","falta.jpg"
"2101","AA 1","11","CITROEN","C15D","0","1994","-","falta.jpg"
"2101","VFCI","11","MERCEDES-BENZ","1017","0","1982","-","falta.jpg"
"2101","VTGC","11","MERCEDES-BENZ","1922","0","1990","-","falta.jpg"
"2101","VTPT","11","NISSAN","VANETTE DIESEL","0","1993","-","falta.jpg"
"2101","JEEP","11","UMM","ALTER 4X4D","0","1985","-","falta.jpg"
"2101","CTE","12","BEDFORD","TK570","0","1969","-","falta.jpg"
"2101","JEEP","12","LAND ROVER","80","0","1961","-","falta.jpg"
"2101","VFCI","12","MERCEDES-BENZ","1017","0","1982","-","falta.jpg"
"2101","VTPT","13","ISUZU","MIDI MOVER TD","0","1996","-","falta.jpg"
"2101","VFCI","13","MERCEDES-BENZ","1017","0","1982","-","falta.jpg"
"2101","VTPT","14","HYUNDAI","H1 SVX","0","1999","-","falta.jpg"
"2101","JEEP","14","LAND ROVER","88 REGULAR SERIE III","0","1971","-","falta.jpg"
"2101","VFCI","14","MERCEDES-BENZ","1017","0","1982","-","falta.jpg"
"2101","JEEP","15","LAND ROVER","88","0","1978","-","falta.jpg"
"2101","VTPT","15","TOYOTA","HIVCOTE LX412L","0","2000","-","falta.jpg"
"2101","JEEP","16","PORTARO","260 DCM","0","1978","-","falta.jpg"
"2101","JEEP","17","LAND ROVER","REGULAR 88 SERIE III","0","1978","-","falta.jpg"
"2101","JEEP","18","LAND ROVER","REGULAR 88 SERIE III","0","1978","-","falta.jpg"
"2101","JEEP","19","LAND ROVER","88","0","1979","-","falta.jpg"
"2102","ABSC","2","IVECO","35S13 V/P TURBODAILY","0","2000","-","falta.jpg"
"2102","VFCI","1","IVECO","40E10 W.M. TURBODAIL","500","1988","-","falta.jpg"
"2102","VLCI","1","MITSUBISHI","CANTER","500","2000","-","falta.jpg"
"2102","VTTU","1","IVECO","190E30 EUROTRAKKER","10000","1998","-","falta.jpg"
"2102","VTPG","1","FORD","TRANSIT L100 VAN","0","1993","-","falta.jpg"
"2102","ABTD","1","MERCEDES-BENZ","212D/30 SPRINTER","0","1999","-","falta.jpg"
"2102","ABSC","1","MERCEDES-BENZ","313D/35 CDI SPRINTER","0","2001","-","falta.jpg"
"2102","VETA","1","RENAULT","KANGOO D55","0","2002","-","falta.jpg"
"2102","ABTD","2","MERCEDES-BENZ","213D/30 CDI SPRINTER","0","2001","-","falta.jpg"
"2102","VTPG","2","RENAULT","TRAFIC T1200D","0","1991","-","falta.jpg"
"2102","ABSC","3","FORD","TRANSIT L100 VAN","0","1996","-","falta.jpg"
"2102","ABSC","4","MERCEDES-BENZ","313D/35 CDI SPRINTER","0","2001","-","falta.jpg"
"2102","ABSC","5","MERCEDES-BENZ","310D","0","2000","-","falta.jpg"
"2103","ABSC","9","IVECO","35S13 V/P TURBODAILY","0","2000","-","falta.jpg"
"2103","VLCI","1","MITSUBISHI","CANTER","400","1992","-","falta.jpg"
"2103","VUCI","1","MERCEDES-BENZ","1017","1600","1978","-","falta.jpg"
"2103","VUCI","2","MERCEDES-BENZ","1019","2400","1981","-","falta.jpg"
"2103","ABSC","1","MERCEDES-BENZ","308D","0","1987","-","falta.jpg"
"2103","VSAE","1","MERCEDES-BENZ","LAF1113B","0","1976","-","falta.jpg"
"2103","VCOT","1","VOLKSWAGEN","PASSAT VARIANT","0","1984","-","falta.jpg"
"2103","VETA","1","VOLKSWAGEN","TRANSPORTER COMBI","0","1987","-","falta.jpg"
"2103","ABSC","3","MERCEDES-BENZ","MB100D","0","1989","-","falta.jpg"
"2103","ABSC","6","MERCEDES-BENZ","310D","0","1990","-","falta.jpg"
"2103","ABSC","7","RENAULT","MASTER T35D","0","1988","-","falta.jpg"
"2104","ABSC","1","MERCEDES-BENZ","313D/35 CDI SPRINTER","0","2003","-","falta.jpg"
"2104","VLCI","1","MITSUBISHI","CANTER","400","1992","-","falta.jpg"
"2104","VLCI","2","IVECO","35E10 TURBODAILY","700","1994","-","falta.jpg"
"2104","VUCI","4","MAGIRUS DEUTZ","170D11F","1800","1976","-","falta.jpg"
"2104","VUCI","3","BEDFORD","FSR-11M","4000","1988","-","falta.jpg"
"2104","VTTU","1","MERCEDES-BENZ","2422","14000","1986","-","falta.jpg"
"2104","ABTD","1","FORD","TRANSIT L100 VAN","0","1998","-","falta.jpg"
"2104","ABTM","1","MERCEDES-BENZ","313D/35 CDI SPRINTER","0","2000","-","falta.jpg"
"2104","VCOT","1","RANGE ROVER","2.5D TDI","0","1993","-","falta.jpg"
"2104","ABTM","2","MERCEDES-BENZ","313D/35 CDI SPRINTER","0","2003","-","falta.jpg"
"2104","ABSC","3","FORD","TRANSIT L100 VAN","0","1997","-","falta.jpg"
"2104","ABTD","3","FORD","TRANSIT L120 VAN","0","1998","-","falta.jpg"
"2104","ABTD","4","FORD","TRANSIT L120 VAN","0","1998","-","falta.jpg"
"2105","VRCI","1","MERCEDES","1113 4X4","2500","1975",,"2105-VRCI1.jpg"
"2105","VTGC","1","VOLVO","F 89","22000","1980",,"2105-VTGC1.jpg"
"2105","VTPG","2","FORD","TRANSIT L100 VAN","0","1992",,"2105-VTPG2.jpg"
"806","ABTD","3","FORD","TRANSIT L100","0","1990",,"806-ABTD3.jpg"
"806","VSAT","2","MITSUBISHI","CANTER FE","600","1998",,"806-VSAT2.jpg"
"806","VTPT","2","LAND ROVER","RANGE ROVER TD6","0","1994",,"806-VTPT2.jpg"
"1515","ABTM","3","MERCEDES","SPRINTER 312D","0","2000",,"1515-ABTM3.jpg"
"1515","ABTM","5","MERCEDES","SPRINTER 313 CDI","0","2004",,"1515-ABTM5.jpg"
"2105","ABTM","4","VW","CRAFTER","0","2007",,"2105-ABTM4.jpg"
"2105","VCOT","1","LAND ROVER","90 TD5","0","2005",,"2105-VCOT1.jpg"
"2105","VETA","1","MERCEDES","MB 120","0","1988",,"2105-VETA1.jpg"
"2105","VETA","2","PEUGEOT","PARTNER","0","1996",,"2105-VETA2.jpg"
"2105","VLCI","2","MITSUBISHI","CANTER TURBO","800","1992",,"2105-VLCI2.jpg"
"2106","ABSC","1","IVECO","35S13 V/P TURBODAILY","0","2000","-","falta.jpg"
"2106","VETA","1","CITROEN","H","0","1973","-","falta.jpg"
"2106","VUCI","1","MERCEDES-BENZ","1017","0","1979","-","falta.jpg"
"2106","VOPE","1","MERCEDES-BENZ","108D30 VITO","0","1999","-","falta.jpg"
"2106","ABTD","1","MERCEDES-BENZ","212D/30 SPRINTER","0","1998","-","falta.jpg"
"2106","ABTD","2","FORD","TRANSIT L100 VAN","0","1998","-","falta.jpg"
"2106","ABTD","3","FORD","TRANSIT L100 VAN","0","1998","-","falta.jpg"
"2106","ABTD","5","FORD","TRANSIT L100 VAN","0","1989","-","falta.jpg"
"2107","ABSC","2","IVECO","35S13 V/P TURBODAILY","0","2000","-","falta.jpg"
"2107","VUCI","2","FORD","TRANSIT L190 VAN","500","1999","-","falta.jpg"
"2107","VUCI","1","DODGE","POWER RAM W350 CUSTO","1000","1983","-","falta.jpg"
"2107","VTTU","1","FORD","D1311C","5500","1976","-","falta.jpg"
"2107","VECI","1","MAGIRUS DEUTZ","310D19","6000","2000","-","falta.jpg"
"2107","VTGC","1","M.A.N.","22281","18000","1983","-","falta.jpg"
"2107","ABTD","1","FORD","TRANSIT L100 VAN","0","1997","-","falta.jpg"
"2107","ABSC","1","FORD","TRANSIT L100 VAN","0","1998","-","falta.jpg"
"2107","VAME","1","RENAULT","19","0","1993","-","falta.jpg"
"2107","VOPE","1","RENAULT","4 GTL","0","1989","-","falta.jpg"
"2107","BRTP","1","-","-","0","2000","-","falta.jpg"
"2107","VOPE","2","KIA","BESTA","0","2000","-","falta.jpg"
"2107","BRTP","2","-","-","0","2000","-","falta.jpg"
"2107","ABSC","3","MERCEDES-BENZ","313D/35 CDI SPRINTER","0","2002","-","falta.jpg"
"2107","ABSC","4","MERCEDES-BENZ","313D/35 CDI SPRINTER","0","2002","-","falta.jpg"
"2108","ABSC","3","IVECO","35S13 V/P TURBODAILY","0","2000","-","2108-ABSC3.jpg"
"910","ABTD","5","MERCEDES","208D","0","1992",,"0910-ABTD5.jpg"
"910","ABTM","1","MERCEDES","315 CDI SPRINTER","0","2007",,"0910-ABTM1.jpg"
"910","ABSC","4","MERCEDES","313 CDI SPRINTER","0","2005",,"0910-ABSC4.jpg"
"2108","VUCI","4","RENAULT","JP13","3300","1985","-","2108-VUCI4.jpg"
"1604","VSAT","1","MERCEDES	","416 CDI SPRINTER	","0","2002",NULL,"1604-VSAT1.jpg"
